unmon_N_in_packets,unmon_N_out_packets,unmon_in_first_thirty,unmon_out_first_thirty,unmon_out_fraction,unmon_in_fraction,unmon_out_std,unmon_in_std,unmon_out_mean,unmon_in_mean,unmon_N_packets,unmon_time_fraction,unmon_sum_N,unmon_incoming_packets_size,unmon_outgoing_packets_size,unmon_total_packets_size,y
9531,437,21,9,0.0438402889,0.956159711,2863.65194,3049.56477,5022.435736,4157.118993,9968,846.8988955,19936,-4879872,223744,-4656128,-1
184,49,18,12,0.210300429,0.789699571,65.19961148,62.34998823,126.6467391,80.7755102,233,43.30855019,466,-94208,25088,-69120,-1
4216,658,20,10,0.135002052,0.864997948,1430.563868,1228.025416,2467.683586,2244.104863,4874,179.7860568,9748,-2158592,336896,-1821696,-1
4094,315,20,10,0.0714447721,0.928555228,1248.48635,1490.361226,2237.694431,1780.07619,4409,215.2832031,8818,-2096128,161280,-1934848,-1
7164,597,20,10,0.0769230769,0.923076923,2227.137524,2369.391066,3908.366695,3552.599665,7761,229.9555556,15522,-3667968,305664,-3362304,-1
2639,144,20,10,0.0517427237,0.948257276,795.2843541,892.4167163,1407.608185,1105.958333,2783,237.8632479,5566,-1351168,73728,-1277440,-1
5353,581,21,9,0.0979103472,0.902089653,1713.346992,1649.707027,2921.188866,3394.184165,5934,171.6020821,11868,-2740736,297472,-2443264,-1
5592,671,20,10,0.107137155,0.892862845,1802.800253,1558.997784,3245.03809,2189.959762,6263,120.2803918,12526,-2863104,343552,-2519552,-1
137,27,17,13,0.164634146,0.835365854,44.64225461,46.64311575,89.05839416,49.22222222,164,35.04273504,328,-70144,13824,-56320,-1
9120,793,21,9,0.0799959649,0.920004035,2842.17191,2491.036091,5107.597478,3225.034048,9913,733.7527757,19826,-4669440,406016,-4263424,-1
6123,256,20,10,0.0401316821,0.959868318,1829.307871,2084.131067,3203.840928,2858.953125,6379,560.5448155,12758,-3134976,131072,-3003904,-1
9541,428,22,8,0.0429330926,0.957066907,2866.13119,3059.586386,5013.274919,4354.693925,9969,699.088359,19938,-4884992,219136,-4665856,-1
1894,119,23,7,0.0591157476,0.940884252,575.6169101,616.006799,1021.830517,770.9579832,2013,127.8095238,4026,-969728,60928,-908800,-1
9485,471,21,9,0.0473081559,0.952691844,2865.081798,2988.93935,5007.696257,4390.545648,9956,954.5541707,19912,-4856320,241152,-4615168,-1
5901,471,18,12,0.0739171375,0.926082863,1804.157045,2234.726435,3187.187595,3177.88535,6372,119.1473448,12744,-3021312,241152,-2780160,-1
1360,117,20,10,0.0792146242,0.920785376,419.9021241,494.1949959,741.8838235,705.4786325,1477,193.0718954,2954,-696320,59904,-636416,-1
9392,548,19,11,0.0551307847,0.944869215,2849.363104,2966.504248,5037.616695,3820.208029,9940,820.8092486,19880,-4808704,280576,-4528128,-1
9052,415,21,9,0.0438364846,0.956163515,2705.478687,3133.19849,4776.600972,3804.785542,9467,419.0792386,18934,-4634624,212480,-4422144,-1
9322,633,24,6,0.0635861376,0.936413862,2873.941505,2644.3477,5051.484445,3895.816746,9955,617.9391682,19910,-4772864,324096,-4448768,-1
1489,180,22,8,0.107849011,0.892150989,468.0545959,580.6666925,841.2008059,783.7055556,1669,91.00327154,3338,-762368,92160,-670208,-1
579,31,22,8,0.0508196721,0.949180328,173.7376434,210.5887095,307.8566494,261.483871,610,66.44880174,1220,-296448,15872,-280576,-1
295,35,16,14,0.106060606,0.893939394,91.17481282,85.81477918,175.6169492,80.22857143,330,55.55555556,660,-151040,17920,-133120,-1
221,37,20,10,0.143410853,0.856589147,71.98359172,78.26032115,135.7058824,92.43243243,258,30.24618992,516,-113152,18944,-94208,-1
3620,217,18,12,0.0565545999,0.9434454,1100.275457,1148.642244,1943.633702,1508.059908,3837,307.4519231,7674,-1853440,111104,-1742336,-1
6335,261,22,8,0.039569436,0.960430564,1895.774991,2055.231866,3315.125651,2894.961686,6596,225.7357974,13192,-3243520,133632,-3109888,-1
9527,454,21,9,0.0454864242,0.954513576,2879.903973,2895.907569,5004.180015,4714.422907,9981,323.0097087,19962,-4877824,232448,-4645376,-1
6100,286,17,13,0.0447854682,0.955214532,1823.753619,2023.587814,3235.657541,2294.335664,6386,120.5588069,12772,-3123200,146432,-2976768,-1
5634,241,27,3,0.0410212766,0.958978723,1687.263971,1876.688182,2946.649272,2735.80083,5875,123.2431299,11750,-2884608,123392,-2761216,-1
5317,283,21,9,0.0505357143,0.949464286,1596.073909,1758.2929,2845.69889,1951.303887,5600,172.3607264,11200,-2722304,144896,-2577408,-1
9342,601,20,10,0.0604445338,0.939555466,2840.639073,3277.707232,4949.690002,5318.788686,9943,1009.441624,19886,-4783104,307712,-4475392,-1
2904,320,18,12,0.0992555831,0.900744417,918.2832125,988.3259284,1645.163567,1316.078125,3224,97.13769208,6448,-1486848,163840,-1323008,-1
139,13,20,10,0.0855263158,0.914473684,41.98293146,40.75326248,80.50359712,33.69230769,152,16.85144124,304,-71168,6656,-64512,-1
942,95,21,9,0.0916104147,0.908389585,291.1583125,357.2579837,528.6029724,423.7789474,1037,115.4788419,2074,-482304,48640,-433664,-1
1510,105,22,8,0.0650154799,0.93498452,454.7759915,518.6787937,829.2377483,502.5809524,1615,111.1493462,3230,-773120,53760,-719360,-1
394,46,17,13,0.104545455,0.895454545,122.2755427,158.0476062,224.4492386,186.673913,440,20.18348624,880,-201728,23552,-178176,-1
8138,410,21,9,0.0479644361,0.952035564,2458.341896,2640.128171,4282.02986,4125.041463,8548,448.0083857,17096,-4166656,209920,-3956736,-1
3417,272,21,9,0.0737327189,0.926267281,1047.593565,1257.838745,1836.682763,1949.485294,3689,403.1693989,7378,-1749504,139264,-1610240,-1
4813,211,20,10,0.0419984076,0.958001592,1442.908248,1573.514696,2527.083316,2179.848341,5024,157,10048,-2464256,108032,-2356224,-1
6895,661,22,8,0.0874801482,0.912519852,2131.715593,2586.528241,3728.743292,4297.520424,7556,184.6981178,15112,-3530240,338432,-3191808,-1
4275,268,22,8,0.0589918556,0.941008144,1291.902815,1557.099843,2252.095205,2589.511194,4543,142.5925926,9086,-2188800,137216,-2051584,-1
63,30,20,10,0.322580645,0.677419355,28.69487441,21.72238988,49.25396825,42.26666667,93,15.34653465,186,-32256,15360,-16896,-1
1404,111,17,13,0.0732673267,0.926732673,426.7033661,470.4095534,780.3532764,475.2612613,1515,166.4835165,3030,-718848,56832,-662016,-1
9510,455,21,9,0.0456598093,0.954340191,2858.075581,3064.368826,5032.261514,3953.38022,9965,1636.288998,19930,-4869120,232960,-4636160,-1
4440,398,21,9,0.0822653989,0.917734601,1388.570948,1482.33707,2424.192342,2367.153266,4838,170.7730321,9676,-2273280,203776,-2069504,-1
1050,153,20,10,0.127182045,0.872817955,333.4582423,405.1434458,621.7333333,466.5751634,1203,31.10134436,2406,-537600,78336,-459264,-1
9523,457,20,10,0.0457915832,0.954208417,2868.981039,2891.595931,5045.491442,3844.584245,9980,1294.422827,19960,-4875776,233984,-4641792,-1
5132,560,22,8,0.0983836964,0.901616304,1594.794251,2005.234915,2811.595674,3166.373214,5692,185.9523032,11384,-2627584,286720,-2340864,-1
5092,203,21,9,0.0383380548,0.961661945,1518.537561,1703.748809,2665.385899,2211.896552,5295,100.3220917,10590,-2607104,103936,-2503168,-1
3688,881,19,11,0.192821186,0.807178814,1215.188428,1463.032625,2105.437636,3036.675369,4569,238.4655532,9138,-1888256,451072,-1437184,-1
9394,557,19,11,0.0559742739,0.944025726,2854.81074,3154.131128,4984.598893,4830.976661,9951,374.0977444,19902,-4809728,285184,-4524544,-1
5718,661,25,5,0.103621257,0.896378743,1837.364631,1876.500746,3190.169815,3188.531014,6379,255.9791332,12758,-2927616,338432,-2589184,-1
252,21,22,8,0.0769230769,0.923076923,76.58430663,86.24489206,141.3253968,85.0952381,273,14.91803279,546,-129024,10752,-118272,-1
2705,251,20,10,0.0849120433,0.915087957,843.4844334,938.5755636,1493.128651,1320.848606,2956,111.589279,5912,-1384960,128512,-1256448,-1
7782,674,21,9,0.0797067171,0.920293283,2436.025373,2242.578055,4319.959907,3172.504451,8456,191.7025618,16912,-3984384,345088,-3639296,-1
9466,488,18,12,0.0490255174,0.950974483,2864.069443,2979.163229,5010.386224,4339.588115,9954,1014.678899,19908,-4846592,249856,-4596736,-1
676,57,18,12,0.0777626194,0.922237381,206.9382354,205.1337889,380.0133136,212.6666667,733,144.2913386,1466,-346112,29184,-316928,-1
292,40,18,12,0.120481928,0.879518072,89.8420864,122.7946558,172.5753425,122.15,332,53.12,664,-149504,20480,-129024,-1
3810,179,20,10,0.0448734019,0.955126598,1151.359721,1132.867938,2005.341207,1774.888268,3989,79.17824534,7978,-1950720,91648,-1859072,-1
65,21,21,9,0.244186047,0.755813953,24.85995806,23.27914018,45.83076923,36.28571429,86,6.441947566,172,-33280,10752,-22528,-1
9396,563,20,10,0.0565317803,0.94346822,2827.556797,3090.480521,5084.456897,3236.701599,9959,742.1013413,19918,-4810752,288256,-4522496,-1
1176,103,21,9,0.0805316654,0.919468335,361.41873,447.8430469,642.369898,612.9417476,1279,102.5661588,2558,-602112,52736,-549376,-1
67,21,20,10,0.238636364,0.761363636,25.92310029,22.10857561,46.80597015,37.14285714,88,30.44982699,176,-34304,10752,-23552,-1
6921,465,16,14,0.0629569456,0.937043054,2117.804634,2235.51069,3737.432307,3039.617204,7386,448.4517304,14772,-3543552,238080,-3305472,-1
9525,448,20,10,0.0449212875,0.955078713,2863.872922,3079.113387,5024.03643,4199.5625,9973,732.770022,19946,-4876800,229376,-4647424,-1
349,84,23,7,0.193995381,0.806004619,121.6393751,137.2640751,220.2206304,203.6190476,433,15.13456833,866,-178688,43008,-135680,-1
3132,329,19,11,0.0950592314,0.904940769,959.7878018,1315.423073,1734.251596,1700.045593,3461,195.9796149,6922,-1603584,168448,-1435136,-1
4776,413,21,9,0.0795914434,0.920408557,1484.490628,1645.014971,2598.137982,2558.711864,5189,205.7494052,10378,-2445312,211456,-2233856,-1
4159,299,22,8,0.0670704352,0.932929565,1271.413876,1468.942389,2213.984371,2445.317726,4458,158.0290677,8916,-2129408,153088,-1976320,-1
5062,288,22,8,0.0538317757,0.946168224,1530.162548,1691.919461,2705.438562,2149.288194,5350,100.9243539,10700,-2591744,147456,-2444288,-1
341,39,24,6,0.102631579,0.897368421,107.8559366,124.5287501,189.9442815,195.3589744,380,34.63992707,760,-174592,19968,-154624,-1
237,52,20,10,0.179930796,0.820069204,81.60378809,91.2390222,145.5063291,142.6923077,289,8.292682927,578,-121344,26624,-94720,-1
8498,1339,16,14,0.136118735,0.863881265,2812.952751,2911.851148,4810.938221,5604.817028,9837,248.3463772,19674,-4350976,685568,-3665408,-1
8923,978,22,8,0.0987779012,0.901222099,2861.079036,2735.011844,4874.737756,5646.795501,9901,408.2886598,19802,-4568576,500736,-4067840,-1
4951,244,22,8,0.0469682387,0.953031761,1481.337448,1789.677777,2616.928297,2213.92623,5195,97.30286571,10390,-2534912,124928,-2409984,-1
2168,258,21,9,0.106347898,0.893652102,685.145638,816.7817738,1214.336716,1206.468992,2426,52.94631165,4852,-1110016,132096,-977920,-1
2248,144,19,11,0.0602006689,0.939799331,682.8737088,770.2078563,1210.009342,985.6041667,2392,54.5869466,4784,-1150976,73728,-1077248,-1
7991,1934,21,9,0.194861461,0.805138539,2563.179965,2612.937804,4342.914153,7525.102378,9925,592.8912784,19850,-4091392,990208,-3101184,-1
40,12,21,9,0.230769231,0.769230769,15.19012837,13.03733954,28.1,21.16666667,52,18.43971631,104,-20480,6144,-14336,-1
832,118,22,8,0.124210526,0.875789474,269.8332166,299.9586873,481.6442308,432.1779661,950,73.07692308,1900,-425984,60416,-365568,-1
9380,570,20,10,0.0572864322,0.942713568,2854.522196,2909.97532,5046.774947,3802.589474,9950,1165.105386,19900,-4802560,291840,-4510720,-1
3439,414,21,9,0.107448741,0.892551259,1106.921076,1092.091092,1883.993603,2284.243961,3853,101.2083005,7706,-1760768,211968,-1548800,-1
2265,219,19,11,0.0881642512,0.911835749,702.1935629,852.4052932,1249.618543,1168.876712,2484,68.12945694,4968,-1159680,112128,-1047552,-1
6202,706,17,13,0.102200347,0.897799653,1980.53735,2101.459142,3475.107868,3273.466006,6908,145.5848261,13816,-3175424,361472,-2813952,-1
122,31,19,11,0.202614379,0.797385621,42.96081178,34.47830306,84.77868852,46.38709677,153,18.84236453,306,-62464,15872,-46592,-1
5666,292,20,10,0.0490097348,0.950990265,1709.854023,1729.331629,3019.639252,2200.633562,5958,391.7159763,11916,-2900992,149504,-2751488,-1
6902,383,22,8,0.0525737817,0.947426218,2072.421234,2529.404492,3673.814836,3087.689295,7285,455.0281074,14570,-3533824,196096,-3337728,-1
1756,114,21,9,0.0609625668,0.939037433,533.8862263,622.7798074,938.1178815,895.1754386,1870,127.3841962,3740,-899072,58368,-840704,-1
2499,277,17,13,0.0997838617,0.900216138,793.4744411,868.8710996,1385.653061,1414.184116,2776,70.94301048,5552,-1279488,141824,-1137664,-1
3053,165,16,14,0.0512740833,0.948725917,914.4131528,1165.098232,1611.573207,1571.139394,3218,210.0522193,6436,-1563136,84480,-1478656,-1
5199,444,20,10,0.0786815524,0.921318448,1592.782503,2004.005313,2826.960762,2763.912162,5643,194.6533287,11286,-2661888,227328,-2434560,-1
8306,1220,20,10,0.128070544,0.871929456,2682.39164,2581.880272,4510.845654,6483.620492,9526,211.6418574,19052,-4252672,624640,-3628032,-1
9494,473,21,9,0.0474566068,0.952543393,2856.295722,3238.709954,5005.624605,4549.953488,9967,827.8239203,19934,-4860928,242176,-4618752,-1
4786,267,21,9,0.0528398971,0.947160103,1444.247534,1689.969526,2518.856874,2672.966292,5053,154.573264,10106,-2450432,136704,-2313728,-1
1078,171,25,5,0.136909528,0.863090472,355.2013568,380.8931694,610.9591837,713.5146199,1249,67.55002704,2498,-551936,87552,-464384,-1
47,17,19,11,0.265625,0.734375,18.78411338,14.56615977,35.55319149,24.05882353,64,8.590604027,128,-24064,8704,-15360,-1
2366,174,18,12,0.068503937,0.931496063,721.3568684,878.9512577,1270.249366,1273.908046,2540,165.0422352,5080,-1211392,89088,-1122304,-1
714,113,21,9,0.136638452,0.863361548,232.6863307,251.3662817,429.9901961,312.9646018,827,38.09304468,1654,-365568,57856,-307712,-1
360,29,21,9,0.0745501285,0.925449871,109.3082621,131.0748486,199.6777778,136.9310345,389,22.08972175,778,-184320,14848,-169472,-1
47,19,21,9,0.287878788,0.712121212,18.94546748,19.07878403,34.5106383,31,66,11.64021164,132,-24064,9728,-14336,-1
1125,112,27,3,0.090541633,0.909458367,349.5017949,385.1323549,636.2604444,445.625,1237,100.9795918,2474,-576000,57344,-518656,-1
9561,413,21,9,0.0414076599,0.95859234,2859.721975,3107.554735,5034.348395,3902.953995,9974,1003.420523,19948,-4895232,211456,-4683776,-1
6795,512,21,9,0.0700697961,0.929930204,2092.73587,2119.93599,3722.229139,2748.498047,7307,197.5932937,14614,-3479040,262144,-3216896,-1
36,23,17,13,0.389830508,0.610169492,16.99555134,16.85398205,31.38888889,27.82608696,59,20.41522491,118,-18432,11776,-6656,-1
6750,339,21,9,0.0478205671,0.952179433,2039.103556,2129.28404,3569.454222,3058.079646,7089,128.4937466,14178,-3456000,173568,-3282432,-1
463,50,21,9,0.0974658869,0.902534113,141.8508013,177.1651218,265.762419,175.86,513,18.83259912,1026,-237056,25600,-211456,-1
6954,523,20,10,0.06994784,0.93005216,2137.187661,2422.126621,3744.143946,3670.604207,7477,138.079409,14954,-3560448,267776,-3292672,-1
795,91,21,9,0.102708804,0.897291196,249.7137246,302.9952471,445.490566,426.1098901,886,48.04772234,1772,-407040,46592,-360448,-1
592,64,18,12,0.0975609756,0.902439024,181.294882,249.6294828,324.8902027,361.890625,656,28.44752819,1312,-303104,32768,-270336,-1
2140,142,19,11,0.0622261174,0.937773883,647.7147636,781.6142846,1154.42243,946.7535211,2282,168.16507,4564,-1095680,72704,-1022976,-1
9514,460,27,3,0.0461199118,0.953880088,2851.167328,3085.207413,5055.921064,3572.373913,9974,721.70767,19948,-4871168,235520,-4635648,-1
8204,577,21,9,0.0657100558,0.934289944,2504.681254,2841.457603,4439.728181,3698.164645,8781,264.1696751,17562,-4200448,295424,-3905024,-1
3711,225,19,11,0.0571646341,0.942835366,1116.646764,1325.862258,1998.552681,1472.831111,3936,524.1011984,7872,-1900032,115200,-1784832,-1
8755,418,18,12,0.0455685163,0.954431484,2617.874241,3016.244513,4638.915591,3499.629187,9173,393.3533448,18346,-4482560,214016,-4268544,-1
2521,132,20,10,0.0497549943,0.950245006,755.9323242,935.3677428,1327.193971,1323.295455,2653,102.4719969,5306,-1290752,67584,-1223168,-1
8643,566,21,9,0.0614616136,0.938538386,2631.235268,2545.144141,4710.861969,2988.454064,9209,174.3138368,18418,-4425216,289792,-4135424,-1
58,16,23,7,0.216216216,0.783783784,22.12202673,17.00723651,39.17241379,31.4375,74,2.250608273,148,-29696,8192,-21504,-1
181,31,20,10,0.146226415,0.853773585,59.22922553,36.48140376,116.2541436,49.5483871,212,41.16504854,424,-92672,15872,-76800,-1
8936,930,19,11,0.0942631259,0.905736874,2826.41466,3015.977088,4977.355416,4512.110753,9866,663.4835239,19732,-4575232,476160,-4099072,-1
285,29,18,12,0.0923566879,0.907643312,87.20972652,89.12659836,165.1789474,82.03448276,314,47.21804511,628,-145920,14848,-131072,-1
4593,276,20,10,0.056685151,0.943314849,1386.189141,1641.766763,2459.768343,2022.822464,4869,233.8616715,9738,-2351616,141312,-2210304,-1
9521,445,22,8,0.0446518162,0.955348184,2860.781673,3194.467075,4972.755488,5213.38427,9966,697.8991597,19932,-4874752,227840,-4646912,-1
8474,731,21,9,0.0794133623,0.920586638,2614.792083,3107.247445,4600.221501,4635.209302,9205,177.3603083,18410,-4338688,374272,-3964416,-1
1057,178,25,5,0.144129555,0.855870445,346.4794671,410.5359441,614.6944182,637.6292135,1235,45.32110092,2470,-541184,91136,-450048,-1
9144,763,21,9,0.0770162511,0.922983749,2846.971629,2875.861003,5025.387248,4098.475754,9907,517.3368146,19814,-4681728,390656,-4291072,-1
5449,462,21,9,0.0781593639,0.921840636,1667.403691,1919.874896,2884.297853,3801.681818,5911,126.5196918,11822,-2789888,236544,-2553344,-1
5217,539,17,13,0.0936414177,0.906358582,1659.948326,1676.598312,2884.345218,2821.923933,5756,107.2679836,11512,-2671104,275968,-2395136,-1
6947,311,21,9,0.0428492698,0.95715073,2082.56056,2349.765826,3619.865122,3844.720257,7258,443.372022,14516,-3556864,159232,-3397632,-1
7594,636,20,10,0.0772782503,0.92272175,2355.495282,2603.309562,4125.036344,4001.633648,8230,195.8125149,16460,-3888128,325632,-3562496,-1
9333,618,22,8,0.0621043111,0.937895689,2855.939537,2971.236005,5035.659166,4075.030744,9951,1003.125,19902,-4778496,316416,-4462080,-1
489,57,17,13,0.104395604,0.895604396,150.5219022,172.3571328,286.5010225,161.9649123,546,91.30434783,1092,-250368,29184,-221184,-1
5851,633,25,5,0.0976249229,0.902375077,1878.298015,1809.895357,3246.4859,3205.657188,6484,373.7175793,12968,-2995712,324096,-2671616,-1
3303,263,22,8,0.0737521032,0.926247897,1017.586938,1107.529493,1811.88132,1427.060837,3566,152.3931624,7132,-1691136,134656,-1556480,-1
3817,415,20,10,0.0980623819,0.901937618,1175.021259,1462.045899,2052.573749,2704.46747,4232,94.46428571,8464,-1954304,212480,-1741824,-1
3909,527,21,9,0.118800721,0.881199279,1247.235547,1436.731202,2161.828089,2638.86148,4436,83.98333964,8872,-2001408,269824,-1731584,-1
6412,517,21,9,0.0746139414,0.925386059,1967.962063,2152.05265,3540.903462,2523.62089,6929,317.4072377,13858,-3282944,264704,-3018240,-1
9246,680,20,10,0.0685069514,0.931493049,2833.736733,3178.39592,5016.667965,4240.572059,9926,436.3076923,19852,-4733952,348160,-4385792,-1
516,78,21,9,0.131313131,0.868686869,166.7577467,188.5271755,306.8565891,235.6025641,594,34.81828839,1188,-264192,39936,-224256,-1
5522,405,27,3,0.0683313649,0.931668635,1709.097084,1712.386107,2943.621514,3241.851852,5927,219.1127542,11854,-2827264,207360,-2619904,-1
8734,497,21,9,0.0538403207,0.946159679,2667.652206,2539.448605,4650.171628,4015.486922,9231,262.6173542,18462,-4471808,254464,-4217344,-1
4156,728,21,9,0.149058149,0.850941851,1395.317393,1490.110026,2438.164341,2467.251374,4884,94.30391968,9768,-2127872,372736,-1755136,-1
9446,507,19,11,0.0509394153,0.949060585,2846.706927,3176.908403,5028.868833,4010.623274,9953,1081.847826,19906,-4836352,259584,-4576768,-1
2422,183,22,8,0.0702495202,0.92975048,745.972449,778.4997863,1323.466144,1032.131148,2605,288.8026608,5210,-1240064,93696,-1146368,-1
