N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
1786,115,23,7,0.0604944766,0.939505523,537.9737043,682.4291796,942.7015677,1079.878261,1901,70.04421518,3802,-914432,58880,-855552,1
2083,120,23,7,0.0544711757,0.945528824,625.1846127,782.1296628,1092.559289,1265.875,2203,112.2261844,4406,-1066496,61440,-1005056,1
2118,117,23,7,0.0523489933,0.947651007,636.8109619,771.557638,1111.327195,1238.794872,2235,130.9314587,4470,-1084416,59904,-1024512,1
2038,120,23,7,0.0556070436,0.944392956,612.3329157,764.8425578,1070.262022,1236.391667,2158,429.0258449,4316,-1043456,61440,-982016,1
2042,122,23,7,0.0563770795,0.943622921,613.7687504,761.2833092,1071.315867,1269.696721,2164,100.1851852,4328,-1045504,62464,-983040,1
2093,132,23,7,0.0593258427,0.940674157,630.2360781,801.1128504,1105.702819,1228.704545,2225,120.5308776,4450,-1071616,67584,-1004032,1
2074,122,22,8,0.0555555556,0.944444444,622.6431191,789.0281564,1090.330762,1237.377049,2196,98.38709677,4392,-1061888,62464,-999424,1
2036,119,23,7,0.0552204176,0.944779582,611.4237125,761.039144,1067.674853,1254.655462,2155,96.76695106,4310,-1042432,60928,-981504,1
2037,116,23,7,0.0538783093,0.946121691,611.4226493,752.0117017,1066.015709,1269.887931,2153,119.8107958,4306,-1042944,59392,-983552,1
2058,126,23,7,0.0576923077,0.942307692,618.7443356,781.8717008,1083.039359,1247.02381,2184,124.4444444,4368,-1053696,64512,-989184,1
1807,117,22,8,0.0608108108,0.939189189,544.6970595,677.1461392,951.2772551,1135.82906,1924,110.8294931,3848,-925184,59904,-865280,1
2057,122,23,7,0.0559889858,0.944011014,618.7742179,771.6422881,1082.742829,1212.360656,2179,112.7263321,4358,-1053184,62464,-990720,1
2967,281,20,10,0.0865147783,0.913485222,934.6881629,917.5426777,1652.419953,1329.701068,3248,59.02235144,6496,-1519104,143872,-1375232,1
3030,271,20,10,0.0820963344,0.917903666,945.7208212,979.2588627,1678.347525,1345.232472,3301,66.63302382,6602,-1551360,138752,-1412608,1
3923,403,21,9,0.0931576514,0.906842349,1249.071025,1244.378289,2170.181239,2098.461538,4326,80.46875,8652,-2008576,206336,-1802240,1
3799,383,20,10,0.0915829747,0.908417025,1206.465705,1210.111478,2101.840221,1988.934726,4182,76.80440771,8364,-1945088,196096,-1748992,1
2441,220,21,9,0.0826756858,0.917324314,762.429907,806.0597811,1347.767718,1144.954545,2661,48.95143488,5322,-1249792,112640,-1137152,1
4076,295,21,9,0.0674902768,0.932509723,1242.2004,1476.994766,2206.813543,1898.420339,4371,77.55500355,8742,-2086912,151040,-1935872,1
4164,391,21,9,0.0858397366,0.914160263,1308.122492,1381.992046,2286.445965,2188.053708,4555,81.58696042,9110,-2131968,200192,-1931776,1
4630,449,20,10,0.088403229,0.911596771,1459.520096,1531.791612,2546.039741,2477.719376,5079,96.50389512,10158,-2370560,229888,-2140672,1
3826,328,21,9,0.0789600385,0.921039961,1189.904249,1291.814207,2091.026398,1919.719512,4154,76.3041881,8308,-1958912,167936,-1790976,1
4618,415,20,10,0.0824557918,0.917544208,1448.292998,1489.916166,2534.187527,2325.742169,5033,92.7229182,10066,-2364416,212480,-2151936,1
4540,440,21,9,0.0883534137,0.911646586,1430.375156,1503.252568,2503.844053,2352.813636,4980,89.84304528,9960,-2324480,225280,-2099200,1
2797,283,22,8,0.0918831169,0.908116883,889.0535958,874.126857,1556.51591,1382.208481,3080,55.87808418,6160,-1432064,144896,-1287168,1
3494,340,21,9,0.0886802295,0.91131977,1101.234887,1142.996689,1937.063824,1716.452941,3834,68.20850382,7668,-1788928,174080,-1614848,1
3924,374,21,9,0.0870172173,0.912982783,1234.318159,1305.402769,2153.271916,2109.925134,4298,81.92908883,8596,-2009088,191488,-1817600,1
3691,314,20,10,0.0784019975,0.921598002,1147.177302,1254.323785,1996.615822,2078.044586,4005,71.81280258,8010,-1889792,160768,-1729024,1
4703,448,21,9,0.0869734032,0.913026597,1484.201691,1510.465753,2587.429513,2456.015625,5151,94.09937888,10302,-2407936,229376,-2178560,1
3864,336,21,9,0.08,0.92,1201.503589,1330.50237,2105.2456,2045.925595,4200,74.70651014,8400,-1978368,172032,-1806336,1
3831,365,21,9,0.0869876072,0.913012393,1202.375002,1300.913639,2100.410598,2078.446575,4196,79.81738634,8392,-1961472,186880,-1774592,1
2184,255,21,9,0.104551046,0.895448954,699.4651614,741.8937639,1223.08196,1193.603922,2439,83.98760331,4878,-1118208,130560,-987648,1
2694,259,21,9,0.0877074162,0.912292584,847.4646953,891.7625076,1489.89755,1342.84556,2953,53.96564327,5906,-1379328,132608,-1246720,1
8562,742,20,10,0.0797506449,0.920249355,2662.754096,2800.286632,4726.695048,3796.357143,9304,280.6636501,18608,-4383744,379904,-4003840,1
2400,506,21,9,0.174122505,0.825877495,863.2768515,711.8458648,1451.37375,1463.58498,2906,50.83974808,5812,-1228800,259072,-969728,1
8621,736,21,9,0.0786576894,0.921342311,2674.149509,2813.584689,4764.114836,3682.023098,9357,287.2007366,18714,-4413952,376832,-4037120,1
7954,584,21,9,0.0684000937,0.931599906,2444.559319,2577.328563,4332.06349,3417.393836,8538,283.0901857,17076,-4072448,299008,-3773440,1
7807,639,21,9,0.0756571158,0.924342884,2399.455382,2648.920573,4310.233124,3163.835681,8446,204.1576021,16892,-3997184,327168,-3670016,1
173,57,21,9,0.247826087,0.752173913,61.91248341,73.66926331,107.7976879,138.877193,230,4.212454212,460,-88576,29184,-59392,1
8690,825,21,9,0.0867052023,0.913294798,2726.726095,2784.575121,4846.190219,3829.06303,9515,299.5906801,19030,-4449280,422400,-4026880,1
8674,751,20,10,0.0796816976,0.920318302,2695.762563,2798.636133,4801.458843,3691.306258,9425,319.2750678,18850,-4441088,384512,-4056576,1
9153,769,21,9,0.0775045354,0.922495465,2851.781731,2722.747528,5064.767726,3732.358908,9922,435.5575066,19844,-4686336,393728,-4292608,1
8639,748,21,9,0.0796846703,0.92031533,2689.399875,2778.763221,4772.500058,3787.36631,9387,299.2349378,18774,-4423168,382976,-4040192,1
9120,797,20,10,0.0803670465,0.919632954,2845.002123,2817.169145,5058.900877,3815.843162,9917,277.7093251,19834,-4669440,408064,-4261376,1
8620,839,21,9,0.0886985939,0.911301406,2696.02222,3009.469404,4783.032019,4185.141836,9459,171.8256131,18918,-4413440,429568,-3983872,1
9115,797,21,9,0.0804075868,0.919592413,2843.906575,2810.968744,5056.551399,3812.248432,9912,178.5302594,19824,-4666880,408064,-4258816,1
8519,762,21,9,0.0821032216,0.917896778,2652.767067,2792.028381,4724.876159,3703.282152,9281,250.6346206,18562,-4361728,390144,-3971584,1
5088,470,21,9,0.0845627924,0.915437208,1603.222903,1404.115144,2850.512972,2010.746809,5558,102.0565553,11116,-2605056,240640,-2364416,1
8653,778,21,9,0.0824939031,0.917506097,2690.720681,2886.176061,4801.906853,3760.534704,9431,248.053656,18862,-4430336,398336,-4032000,1
8528,730,22,8,0.0788507237,0.921149276,2657.254721,2618.760696,4720.884029,3561.934247,9258,215.2022315,18516,-4366336,373760,-3992576,1
195,34,20,10,0.148471616,0.851528384,64.80614617,71.97880912,117.0666667,103.1470588,229,5.169300226,458,-99840,17408,-82432,1
8228,740,20,10,0.0825156111,0.917484389,2565.343578,2696.343357,4560.499028,3639.472973,8968,275.683984,17936,-4212736,378880,-3833856,1
8240,753,20,10,0.0837317914,0.916268209,2571.481951,2735.579221,4567.289563,3727.828685,8993,301.5761234,17986,-4218880,385536,-3833344,1
7963,963,21,9,0.107887071,0.892112929,2569.886878,2553.97817,4390.610448,5066.220145,8926,175.1569859,17852,-4077056,493056,-3584000,1
8277,1023,21,9,0.11,0.89,2685.84448,2610.825495,4582.467682,5200.943304,9300,171.3338246,18600,-4237824,523776,-3714048,1
8464,1100,21,9,0.115014638,0.884985362,2761.329124,2692.156041,4709.542179,5343.877273,9564,188.974511,19128,-4333568,563200,-3770368,1
6877,1011,22,8,0.128169371,0.871830629,2228.429946,2349.552116,3796.957103,4948.11276,7888,159.9026961,15776,-3521024,517632,-3003392,1
8313,1538,22,8,0.156126282,0.843873718,2779.714595,2762.976377,4662.768676,6348.784135,9851,177.6235124,19702,-4256256,787456,-3468800,1
3972,407,21,9,0.0929435944,0.907056406,1235.913878,1455.254213,2149.988167,2580.484029,4379,90.98275504,8758,-2033664,208384,-1825280,1
8467,1391,21,9,0.141103672,0.858896328,2799.918213,2747.747319,4707.62844,6280.029475,9858,373.9757208,19716,-4335104,712192,-3622912,1
8270,1149,22,8,0.121987472,0.878012528,2712.925747,2621.320618,4596.46844,5527.150566,9419,191.6378433,18838,-4234240,588288,-3645952,1
8813,1107,21,9,0.111592742,0.888407258,2851.72988,2874.365722,4878.36605,5614.38121,9920,302.2547227,19840,-4512256,566784,-3945472,1
8689,1215,21,9,0.122677706,0.877322294,2866.154254,2721.956983,4862.354932,5597.167078,9904,217.6225005,19808,-4448768,622080,-3826688,1
36,14,21,9,0.28,0.72,14.1568321,15.11250327,25.52777778,25.42857143,50,1.531862745,100,-18432,7168,-11264,1
8080,1079,22,8,0.117807621,0.882192379,2651.543798,2490.867186,4492.55396,5234.832252,9159,183.289974,18318,-4136960,552448,-3584512,1
4245,360,21,9,0.0781758958,0.921824104,1324.470392,1384.812229,2299.243345,2347.297222,4605,92.71189853,9210,-2173440,184320,-1989120,1
8274,1576,21,9,0.16,0.84,2789.679613,2733.960561,4666.513174,6285.180838,9850,265.5702346,19700,-4236288,806912,-3429376,1
8291,1559,21,9,0.158274112,0.841725888,2787.098209,2717.657633,4658.969847,6342.948044,9850,331.9851702,19700,-4244992,798208,-3446784,1
8129,1734,21,9,0.175808578,0.824191422,2737.894994,2785.512083,4585.068274,6558.417532,9863,199.9391851,19726,-4162048,887808,-3274240,1
6329,691,22,8,0.0984330484,0.901566952,1999.608439,2179.58889,3449.369569,4070.40521,7020,134.354067,14040,-3240448,353792,-2886656,1
8337,1075,21,9,0.114215895,0.885784105,2697.404982,2735.097486,4603.195154,5507.665116,9412,167.9814385,18824,-4268544,550400,-3718144,1
7988,949,21,9,0.106187759,0.893812241,2567.210495,2570.954219,4382.33663,5198.469968,8937,157.7024881,17874,-4089856,485888,-3603968,1
8106,1744,21,9,0.177055838,0.822944162,2704.907043,2743.973843,4528.92302,6768.764335,9850,174.4597945,19700,-4150272,892928,-3257344,1
8766,1133,21,9,0.114456006,0.885543994,2848.261278,2703.691841,4813.042665,6009.636364,9899,375.9589821,19798,-4488192,580096,-3908096,1
8800,1094,21,9,0.110572064,0.889427936,2828.672777,2804.234924,4801.512386,6121.806216,9894,335.959253,19788,-4505600,560128,-3945472,1
8512,1120,21,9,0.11627907,0.88372093,2720.40787,2839.232301,4633.739779,6205.477679,9632,173.5808254,19264,-4358144,573440,-3784704,1
8908,1019,21,9,0.10264934,0.89735066,2844.899755,2882.30394,4858.843848,5883.264966,9927,315.2429343,19854,-4560896,521728,-4039168,1
8792,1110,21,9,0.112098566,0.887901434,2836.987784,2782.241536,4810.807552,6065.885586,9902,341.3305757,19804,-4501504,568320,-3933184,1
8749,1140,21,9,0.115279604,0.884720396,2814.356554,2877.29021,4788.709453,6144.461404,9889,313.2404181,19778,-4479488,583680,-3895808,1
6085,488,21,9,0.0742431158,0.925756884,1888.567097,2002.470003,3279.139688,3385.012295,6573,177.4568035,13146,-3115520,249856,-2865664,1
8743,1140,21,9,0.11534959,0.88465041,2822.935857,2772.888849,4779.382134,6189.164912,9883,188.3911552,19766,-4476416,583680,-3892736,1
8676,1201,21,9,0.121595626,0.878404374,2818.367188,2755.922432,4761.061664,6224.422981,9877,370.897484,19754,-4442112,614912,-3827200,1
8889,1029,21,9,0.103750756,0.896249244,2859.788975,2766.79279,4867.496569,5754.270165,9918,369.2479523,19836,-4551168,526848,-4024320,1
8958,971,21,9,0.0977943398,0.90220566,2842.659334,2956.397813,4877.765461,5769.785788,9929,207.2860125,19858,-4586496,497152,-4089344,1
8794,1098,21,9,0.110998787,0.889001213,2829.497201,2838.101599,4812.954401,6016.081056,9892,386.255369,19784,-4502528,562176,-3940352,1
528,51,21,9,0.0880829016,0.911917098,163.9719984,173.3510349,298.6306818,200.6470588,579,20.10416667,1158,-270336,26112,-244224,1
8887,1029,22,8,0.103771682,0.896228318,2844.668763,2840.570245,4848.659728,5907.139942,9916,285.6813598,19832,-4550144,526848,-4023296,1
8772,1120,21,9,0.113222806,0.886777194,2813.917338,2932.886377,4804.123917,6061.609821,9892,401.6240357,19784,-4491264,573440,-3917824,1
8773,1133,22,8,0.114375126,0.885624874,2854.704957,2711.940017,4829.552035,5913.248897,9906,236.0819828,19812,-4491776,580096,-3911680,1
7507,2425,21,9,0.24416029,0.75583971,2446.499993,2345.532907,4094.637272,7665.499381,9932,362.6140927,19864,-3843584,1241600,-2601984,1
8664,1244,21,9,0.125555107,0.874444893,2780.207116,2950.625936,4737.310249,6467.146302,9908,219.4462901,19816,-4435968,636928,-3799040,1
3478,317,21,9,0.0835309618,0.916469038,1090.345899,1147.566979,1890.495687,1980.334385,3795,67.16814159,7590,-1780736,162304,-1618432,1
1144,71,21,9,0.058436214,0.941563786,341.9489369,406.9315128,622.1931818,379.3098592,1215,20.17267143,2430,-585728,36352,-549376,1
2085,334,21,9,0.138073584,0.861926416,692.7080917,730.0430861,1201.497842,1263.07485,2419,46.22587426,4838,-1067520,171008,-896512,1
1819,268,21,9,0.128413991,0.871586009,594.8408377,651.8497136,1044.498076,1040.619403,2087,36.99698635,4174,-931328,137216,-794112,1
2791,575,21,9,0.170825906,0.829174094,972.0627492,944.8678478,1642.493013,1882.544348,3366,63.23501785,6732,-1428992,294400,-1134592,1
2089,359,20,10,0.146650327,0.853349673,699.4219406,736.4732266,1204.196266,1342.64624,2448,76.47610122,4896,-1069568,183808,-885760,1
1997,303,21,9,0.13173913,0.86826087,658.9250498,695.6383201,1146.612919,1176.118812,2300,43.47826087,4600,-1022464,155136,-867328,1
1756,248,21,9,0.123752495,0.876247505,571.0649506,628.2010718,999.2881549,1025.241935,2004,47.91965567,4008,-899072,126976,-772096,1
1863,283,21,9,0.131873253,0.868126747,616.6195942,637.3334955,1069.035427,1102.890459,2146,45.7374254,4292,-953856,144896,-808960,1
1836,276,21,9,0.130681818,0.869318182,607.6343572,623.1187651,1055.96024,1060.09058,2112,64.0388114,4224,-940032,141312,-798720,1
2144,373,20,10,0.148192292,0.851807708,727.0243795,714.5890146,1240.19403,1367.096515,2517,62.89355322,5034,-1097728,190976,-906752,1
1961,286,21,9,0.127280819,0.872719181,643.2107874,684.7786827,1123.196328,1129.51049,2247,41.28996692,4494,-1004032,146432,-857600,1
2469,493,21,9,0.166441594,0.833558406,845.5938258,864.2366567,1435.092345,1713.914807,2962,74.57200403,5924,-1264128,252416,-1011712,1
2053,302,21,9,0.128237792,0.871762208,675.6272774,707.6986017,1176.97321,1184.980132,2355,67.4205554,4710,-1051136,154624,-896512,1
2018,346,21,9,0.146362098,0.853637902,673.2509401,724.8363535,1164.520813,1287.361272,2364,41.76678445,4728,-1033216,177152,-856064,1
2096,321,22,8,0.132809268,0.867190732,700.9658129,675.9713266,1206.47376,1225.495327,2417,64.66024612,4834,-1073152,164352,-908800,1
2334,386,21,9,0.141911765,0.858088235,774.1185817,845.59853,1348.688946,1431.917098,2720,47.51921733,5440,-1195008,197632,-997376,1
1873,269,21,9,0.125583567,0.874416433,614.6574688,643.3439066,1070.237053,1080.29368,2142,189.893617,4284,-958976,137728,-821248,1
1874,274,21,9,0.127560521,0.872439479,621.078541,612.6641598,1071.131804,1097.536496,2148,53.37972167,4296,-959488,140288,-819200,1
1983,286,21,9,0.126046717,0.873953283,652.3166095,671.3880894,1128.090772,1182.905594,2269,43.68502118,4538,-1015296,146432,-868864,1
2612,568,21,9,0.178616352,0.821383648,888.7605821,956.3863829,1509.037519,1965.112676,3180,156.9595262,6360,-1337344,290816,-1046528,1
1996,290,21,9,0.126859143,0.873140857,657.0128978,679.1313074,1140.36022,1165.110345,2286,57.62540963,4572,-1021952,148480,-873472,1
5299,732,21,9,0.121372907,0.878627093,1735.319626,1780.955676,3022.09832,2971.853825,6031,137.38041,12062,-2713088,374784,-2338304,1
484,80,21,9,0.141843972,0.858156028,160.3526076,174.9285278,286.6012397,257.6875,564,25.17857143,1128,-247808,40960,-206848,1
7055,804,21,9,0.102303092,0.897696908,2271.428665,2195.48828,3980.417434,3487.593284,7859,155.5621536,15718,-3612160,411648,-3200512,1
3225,334,20,10,0.0938465861,0.906153414,1031.97905,840.0955209,1830.136124,1295.901198,3559,62.74682652,7118,-1651200,171008,-1480192,1
4434,620,21,9,0.122675109,0.877324891,1456.288571,1477.797921,2530.34258,2507.170968,5054,110.906298,10108,-2270208,317440,-1952768,1
6399,886,22,8,0.121619767,0.878380233,2105.688745,2083.45911,3642.407564,3647.278781,7285,192.1656555,14570,-3276288,453632,-2822656,1
5209,729,20,10,0.122768609,0.877231391,1706.553956,1767.325125,2972.760415,2946.203018,5938,125.4860524,11876,-2667008,373248,-2293760,1
5518,850,21,9,0.133479899,0.866520101,1813.690261,1962.604454,3136.831279,3493.954118,6368,114.821493,12736,-2825216,435200,-2390016,1
5709,805,21,9,0.123579982,0.876420018,1869.765155,1953.109999,3248.151165,3323.801242,6514,182.1079117,13028,-2923008,412160,-2510848,1
4837,594,20,10,0.109372123,0.890627877,1561.753856,1614.18186,2725.228861,2640.848485,5431,148.0239847,10862,-2476544,304128,-2172416,1
6070,796,20,10,0.115933586,0.884066414,1986.676153,1941.316652,3450.754201,3301.925879,6866,143.9111297,13732,-3107840,407552,-2700288,1
7759,940,21,9,0.108058398,0.891941602,2525.811697,2321.383843,4413.611806,3824.931915,8699,221.517698,17398,-3972608,481280,-3491328,1
5645,846,20,10,0.130334309,0.869665691,1855.382856,1982.024245,3217.802657,3434.148936,6491,122.541061,12982,-2890240,433152,-2457088,1
6333,906,21,9,0.125155408,0.874844592,2087.024106,2108.213451,3615.663667,3650.311258,7239,200.2489627,14478,-3242496,463872,-2778624,1
6226,924,20,10,0.129230769,0.870769231,2046.348851,2167.004078,3543.34115,3792.189394,7150,125.6148981,14300,-3187712,473088,-2714624,1
5602,833,21,9,0.129448329,0.870551671,1839.106436,1966.241701,3188.557122,3416.006002,6435,125.3408648,12870,-2868224,426496,-2441728,1
6238,840,22,8,0.118677593,0.881322407,2047.6503,2008.475696,3550.04665,3461.178571,7078,183.2254724,14156,-3193856,430080,-2763776,1
6396,785,21,9,0.109316251,0.890683749,2069.208034,2103.411251,3591.91526,3583.542675,7181,132.0036765,14362,-3274752,401920,-2872832,1
5626,807,21,9,0.125446914,0.874553086,1848.374798,1915.041034,3207.263598,3284.877323,6433,156.9790142,12866,-2880512,413184,-2467328,1
6311,850,21,9,0.118698506,0.881301494,2068.112928,2054.074498,3601.448423,3429.176471,7161,129.2599278,14322,-3231232,435200,-2796032,1
9041,877,21,9,0.0884250857,0.911574914,2838.162234,3082.560624,4922.50448,5340.887115,9918,701.4144272,19836,-4628992,449024,-4179968,1
9070,850,21,9,0.0856854839,0.914314516,2856.2802,2938.635285,4949.445094,5078.462353,9920,981.206726,19840,-4643840,435200,-4208640,1
253,38,21,9,0.130584192,0.869415808,83.62277978,83.2747056,149.2766798,124.1842105,291,15.98901099,582,-129536,19456,-110080,1
9140,787,21,9,0.0792787348,0.920721265,2853.705613,2970.779241,4928.768928,5373.163914,9927,653.9525692,19854,-4679680,402944,-4276736,1
9099,822,21,9,0.082854551,0.917145449,2843.282145,3076.96041,4943.708539,5152.405109,9921,654.8514851,19842,-4658688,420864,-4237824,1
9154,771,21,9,0.0776826196,0.92231738,2868.431942,2824.20801,4969.20319,4889.350195,9925,369.5085629,19850,-4686848,394752,-4292096,1
9128,794,21,9,0.0800241887,0.919975811,2878.376845,2642.292578,5006.312226,4446.328715,9922,236.9149952,19844,-4673536,406528,-4267008,1
9055,864,21,9,0.087105555,0.912894445,2842.278377,3039.32959,4916.997681,5410.678241,9919,778.5714286,19838,-4636160,442368,-4193792,1
